 Defined Configuration:----------------------
Number of components: 3 
Equation of State:    SRK 
Mixing Rule:          VdW1f 
Components:           nC20, CH4, CO2(4C) 
Feed Composition:     [0.2, 0.3, 0.5] 
Association Rule:     4C, 4C, 4C 
Combining Rule:       CR-1 
============================================
Phase 1;Phase 2;T(K);P(MPa)
1.78e-07;0.2;273.5020052;7.427746254
1.68e-07;0.2;273.214433202;7.395916742
1.58e-07;0.2;272.928086246;7.364286468
1.49e-07;0.2;272.642944904;7.332852875
1.4e-07;0.2;272.35899017;7.301613455
1.32e-07;0.2;272.076203442;7.270565754
1.25e-07;0.2;271.794566515;7.239707363
1.18e-07;0.2;271.514061573;7.209035925
1.11e-07;0.2;271.234671176;7.178549127
1.04e-07;0.2;270.956378256;7.148244702
9.8e-08;0.2;270.679166103;7.118120429
9.3e-08;0.2;270.403018359;7.088174131
8.7e-08;0.2;270.127919007;7.058403671
8.2e-08;0.2;269.853852368;7.028806955
7.8e-08;0.2;269.580803088;6.999381931
7.3e-08;0.2;269.308756134;6.970126585
6.9e-08;0.2;269.037696781;6.941038943
6.5e-08;0.2;268.767610613;6.912117068
6.1e-08;0.2;268.498483507;6.88335906
5.8e-08;0.2;268.230301632;6.854763055
5.4e-08;0.2;267.963051442;6.826327227
5.1e-08;0.2;267.696719665;6.79804978
4.8e-08;0.2;267.431293302;6.769928956
4.6e-08;0.2;267.166759616;6.741963028
4.3e-08;0.2;266.90310613;6.714150301
4.1e-08;0.2;266.640320618;6.686489112
3.8e-08;0.2;266.378391102;6.65897783
3.6e-08;0.2;266.117305843;6.631614851
3.4e-08;0.2;265.857053339;6.604398604
3.2e-08;0.2;265.597622318;6.577327545
3e-08;0.2;265.339001732;6.550400158
2.8e-08;0.2;265.081180753;6.523614956
2.7e-08;0.2;264.824148768;6.496970476
2.5e-08;0.2;264.567895375;6.470465284
2.4e-08;0.2;264.312410378;6.444097971
2.2e-08;0.2;264.057683779;6.417867154
2.1e-08;0.2;263.803705779;6.391771471
2e-08;0.2;263.55046677;6.365809589
1.9e-08;0.2;263.297957332;6.339980195
1.8e-08;0.2;263.046168229;6.314282001
1.7e-08;0.2;262.795090406;6.288713741
1.6e-08;0.2;262.544714982;6.263274169
1.4e-08;0.2;262.045359187;6.212739858
1.2e-08;0.2;261.549410039;6.162743988
1.1e-08;0.2;261.0561022;6.113239192
1e-08;0.2;260.565373082;6.064216573
9e-09;0.2;260.077162458;6.015667531
8e-09;0.2;259.591412368;5.96758375
7e-09;0.2;259.108067015;5.919957186
6e-09;0.2;258.627072686;5.872780052
5e-09;0.2;258.148377655;5.826044815
5e-09;0.2;257.671932111;5.779744176
4e-09;0.2;257.197688071;5.733871071
4e-09;0.2;256.725599312;5.68841865
3e-09;0.2;256.255621298;5.643380278
3e-09;0.2;255.787711107;5.598749519
3e-09;0.2;255.321827374;5.554520135
2e-09;0.2;254.857930225;5.51068607
2e-09;0.2;254.395981215;5.467241449
2e-09;0.2;253.935943276;5.424180568
2e-09;0.2;253.477780659;5.381497889
1e-09;0.2;253.021458887;5.339188031
1e-09;0.2;252.566944698;5.297245765
1e-09;0.2;252.114206006;5.255666008
1e-09;0.2;251.663211847;5.214443818
1e-09;0.2;251.213932343;5.173574389
1e-09;0.2;250.766338655;5.133053042
1e-09;0.2;250.320402947;5.092875224
1e-09;0.2;249.876098345;5.053036503
1e-09;0.2;249.433398899;5.013532561
1e-09;0.2;248.992279554;4.974359192
0.0;0.2;248.552716108;4.935512296
0.0;0.2;248.11468519;4.896987877
0.0;0.2;247.678164217;4.858782036
0.0;0.2;247.243131375;4.82089097
0.0;0.2;246.809565582;4.78331097
0.0;0.2;246.377446467;4.746038414
0.0;0.2;245.94675434;4.709069762
0.0;0.2;245.517470171;4.672401562
0.0;0.2;245.089575558;4.636030437
0.0;0.2;244.66305271;4.599953086
0.0;0.2;244.237884427;4.564166285
0.0;0.2;243.814054069;4.528666878
0.0;0.2;243.391545545;4.493451777
0.0;0.2;242.970343287;4.458517963
0.0;0.2;242.550432235;4.423862478
0.0;0.2;242.131797814;4.389482427
0.0;0.2;241.714425922;4.355374972
0.0;0.2;241.298302909;4.321537336
0.0;0.2;240.883415561;4.287966795
0.0;0.2;240.469751086;4.254660678
0.0;0.2;240.057297099;4.221616367
0.0;0.2;239.646041604;4.188831293
0.0;0.2;239.235972984;4.156302936
0.0;0.2;238.827079986;4.124028823
0.0;0.2;238.419351708;4.092006525
0.0;0.2;238.012777587;4.060233658
0.0;0.2;237.607347384;4.028707878
0.0;0.2;237.203051178;3.997426883
0.0;0.2;236.79987935;3.966388413
0.0;0.2;236.397822575;3.935590244
0.0;0.2;235.996871808;3.905030187
0.0;0.2;235.597018281;3.874706094
0.0;0.2;235.198253485;3.844615848
0.0;0.2;234.800569167;3.814757367
0.0;0.2;234.403957316;3.785128602
0.0;0.2;234.008410159;3.755727535
0.0;0.2;233.613920153;3.72655218
0.0;0.2;233.220479969;3.697600579
0.0;0.2;232.828082496;3.668870805
0.0;0.2;232.436720823;3.640360959
0.0;0.2;232.046388238;3.612069167
0.0;0.2;231.65707822;3.583993585
0.0;0.2;231.26878443;3.556132391
0.0;0.2;230.881500708;3.528483792
0.0;0.2;230.495221063;3.501046016
0.0;0.2;230.10993967;3.473817317
0.0;0.2;229.725650863;3.446795971
0.0;0.2;229.34234913;3.419980277
0.0;0.2;228.960029105;3.393368554
0.0;0.2;228.578685566;3.366959146
0.0;0.2;228.198313429;3.340750413
0.0;0.2;227.818907743;3.314740739
0.0;0.2;227.440463684;3.288928525
0.0;0.2;227.062976553;3.263312194
0.0;0.2;226.686441768;3.237890185
0.0;0.2;226.310854865;3.212660956
0.0;0.2;225.936211488;3.187622982
0.0;0.2;225.562507389;3.162774759
0.0;0.2;225.189738423;3.138114794
0.0;0.2;224.817900545;3.113641616
0.0;0.2;224.446989804;3.089353766
0.0;0.2;224.077002344;3.065249803
0.0;0.2;223.707934396;3.041328302
0.0;0.2;223.339782277;3.017587851
0.0;0.2;222.972542386;2.994027053
0.0;0.2;222.606211205;2.970644526
0.0;0.2;222.240785288;2.947438904
0.0;0.2;221.876261267;2.924408831
0.0;0.2;221.512635843;2.901552967
0.0;0.2;221.149905787;2.878869985
0.0;0.2;220.788067934;2.856358569
0.0;0.2;220.427119186;2.834017419
0.0;0.2;220.067056503;2.811845245
0.0;0.2;219.707876905;2.78984077
0.0;0.2;219.349577471;2.768002728
0.0;0.2;218.992155333;2.746329866
0.0;0.2;218.635607674;2.724820942
0.0;0.2;218.279931731;2.703474726
0.0;0.2;217.925124788;2.682289997
0.0;0.2;217.571184175;2.661265548
0.0;0.2;217.218107269;2.640400179
0.0;0.2;216.86589149;2.619692705
0.0;0.2;216.514534298;2.599141947
0.0;0.2;216.164033195;2.578746738
0.0;0.2;215.814385722;2.558505923
0.0;0.2;215.465589454;2.538418353
0.0;0.2;215.117642005;2.518482891
0.0;0.2;214.770541021;2.49869841
0.0;0.2;214.424284183;2.479063791
0.0;0.2;214.0788692;2.459577924
0.0;0.2;213.734293814;2.44023971
0.0;0.2;213.390555796;2.421048057
0.0;0.2;213.047652945;2.402001884
0.0;0.2;212.705583084;2.383100116
0.0;0.2;212.364344065;2.364341689
0.0;0.2;212.023933762;2.345725546
0.0;0.2;211.684350075;2.327250638
0.0;0.2;211.345590925;2.308915927
0.0;0.2;211.007654255;2.29072038
0.0;0.2;210.670538028;2.272662974
0.0;0.2;210.334240227;2.254742692
0.0;0.2;209.998758856;2.236958528
0.0;0.2;209.664091935;2.21930948
0.0;0.2;209.330237501;2.201794556
0.0;0.2;208.997193609;2.184412772
0.0;0.2;208.664958329;2.167163149
0.0;0.2;208.333529747;2.150044718
0.0;0.2;208.002905962;2.133056516
0.0;0.2;207.673085089;2.116197587
0.0;0.2;207.344065253;2.099466983
0.0;0.2;207.015844596;2.082863763
0.0;0.2;206.688421266;2.066386991
0.0;0.2;206.361793429;2.050035741
0.0;0.2;206.035959256;2.033809091
0.0;0.2;205.710916933;2.017706129
0.0;0.2;205.386664652;2.001725946
0.0;0.2;205.063200617;1.985867643
0.0;0.2;204.740523039;1.970130325
0.0;0.2;204.41863014;1.954513105
0.0;0.2;204.097520147;1.939015102
0.0;0.2;203.777191297;1.923635441
0.0;0.2;203.457641832;1.908373254
0.0;0.2;203.138870003;1.893227678
0.0;0.2;202.820874065;1.878197859
0.0;0.2;202.503652282;1.863282947
0.0;0.2;202.187202921;1.848482097
0.0;0.2;201.871524257;1.833794473
0.0;0.2;201.556614568;1.819219243
0.0;0.2;201.242472137;1.80475558
0.0;0.2;200.929095253;1.790402667
0.0;0.2;200.616482209;1.776159688
0.0;0.2;200.3046313;1.762025836
0.0;0.2;199.993540828;1.748000309
0.0;0.2;199.683209095;1.734082309
0.0;0.2;199.373634409;1.720271047
0.0;0.2;199.064815081;1.706565736
0.0;0.2;198.756749423;1.692965597
0.0;0.2;198.449435751;1.679469856
0.0;0.2;198.142872383;1.666077743
0.0;0.2;197.837057641;1.652788496
0.0;0.2;197.531989846;1.639601357
0.0;0.2;197.227667325;1.626515574
0.0;0.2;196.924088403;1.613530398
0.0;0.2;196.62125141;1.600645088
0.0;0.2;196.319154675;1.587858907
0.0;0.2;196.017796529;1.575171124
0.0;0.2;195.717175306;1.562581012
0.0;0.2;195.417289339;1.55008785
0.0;0.2;195.118136965;1.537690923
0.0;0.2;194.819716518;1.525389518
0.0;0.2;194.522026337;1.51318293
0.0;0.2;194.225064759;1.501070457
0.0;0.2;193.928830123;1.489051404
0.0;0.2;193.633320768;1.477125079
0.0;0.2;193.338535034;1.465290796
0.0;0.2;193.044471262;1.453547873
0.0;0.2;192.751127794;1.441895633
0.0;0.2;192.458502969;1.430333405
0.0;0.2;192.166595131;1.418860521
0.0;0.2;191.875402621;1.407476319
0.0;0.2;191.584923782;1.396180141
0.0;0.2;191.295156956;1.384971333
0.0;0.2;191.006100486;1.373849247
0.0;0.2;190.717752716;1.36281324
0.0;0.2;190.430111988;1.35186267
0.0;0.2;190.143176646;1.340996904
0.0;0.2;189.856945033;1.330215312
0.0;0.2;189.571415492;1.319517266
0.0;0.2;189.286586367;1.308902146
0.0;0.2;189.002456002;1.298369334
0.0;0.2;188.71902274;1.287918217
0.0;0.2;188.436284925;1.277548188
0.0;0.2;188.1542409;1.267258641
0.0;0.2;187.87288901;1.257048977
0.0;0.2;187.592227598;1.2469186
0.0;0.2;187.312255007;1.236866919
0.0;0.2;187.032969582;1.226893347
0.0;0.2;186.754369667;1.216997301
0.0;0.2;186.476453605;1.207178201
0.0;0.2;186.199219741;1.197435473
0.0;0.2;185.922666419;1.187768546
0.0;0.2;185.646791982;1.178176854
0.0;0.2;185.371594776;1.168659834
0.0;0.2;185.097073144;1.159216927
0.0;0.2;184.823225432;1.149847579
0.0;0.2;184.550049984;1.140551239
0.0;0.2;184.277545146;1.13132736
0.0;0.2;184.005709262;1.1221754
0.0;0.2;183.734540678;1.113094819
0.0;0.2;183.46403774;1.104085083
0.0;0.2;183.194198796;1.09514566
0.0;0.2;182.925022189;1.086276023
0.0;0.2;182.656506269;1.077475648
0.0;0.2;182.388649381;1.068744014
0.0;0.2;182.121449873;1.060080607
0.0;0.2;181.854906095;1.051484912
0.0;0.2;181.589016395;1.042956423
0.0;0.2;181.32377912;1.034494632
0.0;0.2;181.059192623;1.026099039
0.0;0.2;180.795255253;1.017769145
0.0;0.2;180.531965361;1.009504457
0.0;0.2;180.269321298;1.001304483
0.0;0.2;180.007321441;0.993168737
0.0;0.2;179.745964078;0.985096734
0.0;0.2;179.485247621;0.977087993
0.0;0.2;179.225170411;0.969142039
0.0;0.2;178.965730801;0.961258397
0.0;0.2;178.706927148;0.953436599
0.0;0.2;178.44875781;0.945676176
0.0;0.2;178.191221145;0.937976666
0.0;0.2;177.934315513;0.930337609
0.0;0.2;177.678039274;0.922758549
0.0;0.2;177.42239079;0.915239032
0.0;0.2;177.167368424;0.907778608
0.0;0.2;176.912970541;0.900376831
0.0;0.2;176.659195505;0.893033256
0.0;0.2;176.406041683;0.885747445
0.0;0.2;176.153507444;0.878518959
0.0;0.2;175.901591156;0.871347364
0.0;0.2;175.650291189;0.864232231
0.0;0.2;175.399605917;0.857173131
0.0;0.2;175.149533713;0.85016964
0.0;0.2;174.65084021;0.836330828
0.0;0.2;174.154962469;0.822706361
0.0;0.2;173.661504578;0.809296025
0.0;0.2;173.17045361;0.796096583
0.0;0.2;172.681796664;0.783104842
0.0;0.2;172.195520871;0.770317657
0.0;0.2;171.711613391;0.75773193
0.0;0.2;171.230061415;0.745344605
0.0;0.2;170.750852169;0.733152673
0.0;0.2;170.273972913;0.721153168
0.0;0.2;169.799410941;0.709343167
0.0;0.2;169.327153584;0.697719791
0.0;0.2;168.857188211;0.686280202
0.0;0.2;168.389502229;0.675021603
0.0;0.2;167.924083084;0.66394124
0.0;0.2;167.460918262;0.653036398
0.0;0.2;166.999995292;0.642304401
0.0;0.2;166.541301743;0.631742614
0.0;0.2;166.084825229;0.621348439
0.0;0.2;165.630553407;0.611119319
0.0;0.2;165.17847398;0.601052731
0.0;0.2;164.728574694;0.591146192
0.0;0.2;164.280843343;0.581397253
0.0;0.2;163.835267769;0.571803504
0.0;0.2;163.39183586;0.562362569
0.0;0.2;162.950535553;0.553072106
0.0;0.2;162.511354835;0.543929809
0.0;0.2;162.074281742;0.534933406
0.0;0.2;161.639304361;0.526080658
0.0;0.2;161.206410828;0.517369359
0.0;0.2;160.775589333;0.508797337
0.0;0.2;160.346828116;0.500362449
0.0;0.2;159.920115472;0.492062588
0.0;0.2;159.495439746;0.483895675
0.0;0.2;159.072789338;0.475859663
0.0;0.2;158.652152702;0.467952535
0.0;0.2;158.233518345;0.460172304
0.0;0.2;157.81687483;0.452517012
0.0;0.2;157.402210774;0.444984732
0.0;0.2;156.989514849;0.437573563
0.0;0.2;156.578775785;0.430281634
0.0;0.2;156.169982364;0.423107102
0.0;0.2;155.763123426;0.416048149
0.0;0.2;155.358187869;0.409102986
0.0;0.2;154.955164644;0.402269851
0.0;0.2;154.554042762;0.395547008
0.0;0.2;154.154811289;0.388932746
0.0;0.2;153.757459348;0.38242538
0.0;0.2;153.36197612;0.376023249
0.0;0.2;152.968350844;0.36972472
0.0;0.2;152.576572814;0.36352818
0.0;0.2;152.186631384;0.357432044
0.0;0.2;151.798515964;0.351434747
0.0;0.2;151.412216022;0.345534752
0.0;0.2;151.027721084;0.33973054
0.0;0.2;150.645020734;0.334020619
0.0;0.2;150.264104612;0.328403516
0.0;0.2;149.884962419;0.322877781
0.0;0.2;149.507583909;0.317441988
0.0;0.2;149.131958898;0.312094729
0.0;0.2;148.758077257;0.30683462
0.0;0.2;148.385928915;0.301660295
0.0;0.2;148.015503859;0.29657041
0.0;0.2;147.646792133;0.291563642
0.0;0.2;147.279783839;0.286638686
0.0;0.2;146.914469135;0.281794259
0.0;0.2;146.550838237;0.277029094
0.0;0.2;146.188881417;0.272341946
0.0;0.2;145.828589005;0.267731587
0.0;0.2;145.469951386;0.263196809
0.0;0.2;145.112959004;0.258736421
0.0;0.2;144.757602357;0.25434925
0.0;0.2;144.403872001;0.250034141
0.0;0.2;144.051758546;0.245789957
0.0;0.2;143.70125266;0.241615577
0.0;0.2;143.352345065;0.237509898
0.0;0.2;143.00502654;0.233471832
0.0;0.2;142.659287918;0.22950031
0.0;0.2;142.315120088;0.225594278
0.0;0.2;141.972513992;0.221752697
0.0;0.2;141.63146063;0.217974544
0.0;0.2;141.291951053;0.214258813
0.0;0.2;140.953976368;0.210604513
0.0;0.2;140.617527735;0.207010666
0.0;0.2;140.28259637;0.20347631
0.0;0.2;139.94917354;0.200000499
0.0;0.2;139.617250566;0.1965823
0.0;0.2;139.286818822;0.193220794
0.0;0.2;138.957869735;0.189915077
0.0;0.2;138.630394784;0.186664257
0.0;0.2;138.304385501;0.183467458
0.0;0.2;137.97983347;0.180323815
0.0;0.2;137.656730327;0.177232479
0.0;0.2;137.335067757;0.174192611
0.0;0.2;137.014837498;0.171203387
0.0;0.2;136.696031341;0.168263994
0.0;0.2;136.378641125;0.165373632
0.0;0.2;136.062658739;0.162531515
0.0;0.2;135.748076124;0.159736867
0.0;0.2;135.434885271;0.156988923
0.0;0.2;135.123078218;0.154286933
0.0;0.2;134.812647055;0.151630155
0.0;0.2;134.50358392;0.149017862
0.0;0.2;134.195880999;0.146449335
0.0;0.2;133.889530529;0.143923868
0.0;0.2;133.584524792;0.141440765
0.0;0.2;133.280856121;0.138999342
0.0;0.2;132.978516893;0.136598922
0.0;0.2;132.677499537;0.134238844
0.0;0.2;132.377796525;0.131918452
0.0;0.2;132.079400378;0.129637104
0.0;0.2;131.782303663;0.127394165
0.0;0.2;131.486498994;0.125189012
0.0;0.2;131.191979029;0.123021031
0.0;0.2;130.898736474;0.120889617
0.0;0.2;130.60676408;0.118794175
0.0;0.2;130.316054641;0.116734118
0.0;0.2;130.026600999;0.114708871
0.0;0.2;129.738396039;0.112717864
0.0;0.2;129.45143269;0.11076054
0.0;0.2;129.165703926;0.108836347
0.0;0.2;128.881202764;0.106944744
0.0;0.2;128.597922266;0.105085198
0.0;0.2;128.315855536;0.103257184
0.0;0.2;128.034995721;0.101460185
0.0;0.2;127.75533601;0.099693693
0.0;0.2;127.476869638;0.097957206
0.0;0.2;127.199589877;0.096250233
0.0;0.2;126.923490045;0.094572288
0.0;0.2;126.648563499;0.092922893
0.0;0.2;126.374803641;0.091301579
0.0;0.2;126.10220391;0.089707884
0.0;0.2;125.830757788;0.088141351
0.0;0.2;125.560458797;0.086601534
0.0;0.2;125.291300501;0.08508799
0.0;0.2;125.023276502;0.083600287
0.0;0.2;124.756380442;0.082137996
0.0;0.2;124.490606005;0.080700698
0.0;0.2;124.225946911;0.079287979
0.0;0.2;123.962396921;0.077899431
0.0;0.2;123.699949836;0.076534654
0.0;0.2;123.438599493;0.075193254
0.0;0.2;123.178339769;0.073874842
0.0;0.2;122.919164578;0.072579037
0.0;0.2;122.661067874;0.071305462
0.0;0.2;122.404043646;0.070053749
0.0;0.2;122.148085922;0.068823532
0.0;0.2;121.893188884;0.067614457
0.0;0.2;121.639346283;0.066426163
0.0;0.2;121.386552607;0.065258312
0.0;0.2;121.134801915;0.064110559
0.0;0.2;120.884088418;0.062982568
0.0;0.2;120.384983322;0.060785159
0.0;0.2;119.910871511;0.058747278
0.0;0.2;119.440392277;0.056776403
0.0;0.2;118.973588447;0.05487034
0.0;0.2;118.510420855;0.05302701
0.0;0.2;118.050852181;0.051244422
0.0;0.2;117.59484352;0.049520612
0.0;0.2;117.142357657;0.047853697
0.0;0.2;116.69335769;0.04624185
0.0;0.2;116.247807014;0.044683299
0.0;0.2;115.805669493;0.043176326
0.0;0.2;115.366909416;0.041719268
0.0;0.2;114.931491501;0.040310513
0.0;0.2;114.499380882;0.038948499
0.0;0.2;114.070543098;0.037631713
0.0;0.2;113.644944102;0.036358689
0.0;0.2;113.222550256;0.035128008
0.0;0.2;112.80332831;0.033938294
0.0;0.2;112.387245411;0.032788216
0.0;0.2;111.974269093;0.031676482
0.0;0.2;111.56436728;0.030601844
0.0;0.2;111.157508267;0.029563092
0.0;0.2;110.753660731;0.028559052
0.0;0.2;110.352793698;0.027588591
0.0;0.2;109.954876603;0.02665061
0.0;0.2;109.559879187;0.025744044
0.0;0.2;109.167771593;0.024867864
0.0;0.2;108.778524304;0.024021071
0.0;0.2;108.392108118;0.023202701
0.0;0.2;108.008494228;0.022411818
0.0;0.2;107.627654144;0.021647518
0.0;0.2;107.249559711;0.020908924
0.0;0.2;106.874183098;0.020195189
0.0;0.2;106.501496811;0.019505491
0.0;0.2;106.131473681;0.018839037
0.0;0.2;105.764086862;0.018195057
0.0;0.2;105.399309812;0.017572808
0.0;0.2;105.037116294;0.016971569
0.0;0.2;104.677480429;0.016390643
0.0;0.2;104.320376563;0.015829357
0.0;0.2;103.965779421;0.015287058
0.0;0.2;103.613663976;0.014763114
0.0;0.2;103.264005503;0.014256914
0.0;0.2;102.916779579;0.013767868
0.0;0.2;102.57196206;0.013295404
0.0;0.2;102.229529083;0.012838968
0.0;0.2;101.889457085;0.012398026
0.0;0.2;101.551722753;0.01197206
0.0;0.2;101.216302999;0.011560568
0.0;0.2;100.883175185;0.011163067
0.0;0.2;100.552316769;0.010779088
0.0;0.2;100.22370544;0.010408178
0.0;0.2;99.897319392;0.010049899
0.0;0.2;99.573136719;0.009703826
0.0;0.2;99.25113607;0.00936955
0.0;0.2;98.931296246;0.009046674
0.0;0.2;98.613596198;0.008734815
0.0;0.2;98.298015272;0.008433602
0.0;0.2;97.984532977;0.008142676
0.0;0.2;97.673129094;0.007861691
0.0;0.2;97.363783612;0.007590311
0.0;0.2;97.056476728;0.007328213
0.0;0.2;96.751189;0.007075083
0.0;0.2;96.447900988;0.006830618
0.0;0.2;96.146593634;0.006594524
0.0;0.2;95.847248105;0.00636652
0.0;0.2;95.54984584;0.00614633
0.0;0.2;95.254368244;0.005933691
0.0;0.2;94.960797091;0.005728346
0.0;0.2;94.669114507;0.005530049
0.0;0.2;94.379302594;0.005338559
0.0;0.2;94.091343816;0.005153646
0.0;0.2;93.80522076;0.004975087
0.0;0.2;93.520916268;0.004802665
0.0;0.2;93.238413234;0.004636172
0.0;0.2;92.957695065;0.004475407
0.0;0.2;92.678744735;0.004320173
0.0;0.2;92.401546379;0.004170283
0.0;0.2;92.126083515;0.004025555
0.0;0.2;91.852339967;0.003885813
0.0;0.2;91.580300245;0.003750887
0.0;0.2;91.309948157;0.003620612
0.0;0.2;91.041268685;0.003494829
0.0;0.2;90.774246339;0.003373386
0.0;0.2;90.508865962;0.003256134
0.0;0.2;90.245112301;0.003142928
0.0;0.2;89.982971098;0.003033633
0.0;0.2;89.722427475;0.002928113
0.0;0.2;89.463466919;0.002826238
0.0;0.2;89.206074873;0.002727885
0.0;0.2;88.950237976;0.002632933
0.0;0.2;88.695941377;0.002541265
0.0;0.2;88.443171881;0.002452768
0.0;0.2;88.191915418;0.002367334
0.0;0.2;87.692715641;0.002205262
0.0;0.2;87.389341329;0.002110777
0.0;0.2;87.087217086;0.002020336
0.0;0.2;86.787286943;0.001933747
0.0;0.2;86.489528357;0.001850848
0.0;0.2;86.193916507;0.001771483
0.0;0.2;85.900428307;0.001695502
0.0;0.2;85.609041596;0.001622762
0.0;0.2;85.319732742;0.001553125
0.0;0.2;85.032482621;0.001486462
0.0;0.2;84.747264408;0.001422644
0.0;0.2;84.464060893;0.001361552
0.0;0.2;84.182848572;0.00130307
0.0;0.2;83.903605468;0.001247087
0.0;0.2;83.626313379;0.001193498
0.0;0.2;83.350948842;0.001142199
0.0;0.2;83.077493546;0.001093094
0.0;0.2;82.805927475;0.001046091
0.0;0.2;82.536231382;0.001001099
0.0;0.2;82.268385843;0.000958034
