Methanol;Methanol;
4.82482545474815E-10;8.3455281236;
4.85469372608409E-10;8.8023646521;
5.81209036988024E-10;8.618422481;
4.11854622456361E-10;7.8691726123;
4.558116390361E-10;8.3234661675;
4.25231470981547E-10;7.7905483792;
3.98786858551352E-10;8.3818262141;
4.29104270744668E-10;9.196269455;
5.21911824804409E-10;8.8866403767;
6.05543871386808E-10;8.3465921506;
4.59307555263863E-10;8.3611724588;
3.77026232202426E-10;8.0446405189;
4.32799926668893E-10;8.5706694534;
3.6543362439756E-10;7.7569935906;
4.29853387019291E-10;8.0854597471;
3.77038592667437E-10;7.605934581;
3.32483889909167E-10;8.1468315347;
2.99818470310161E-10;8.907394102;
3.77460730968072E-10;8.2803616294;
5.47840734330685E-10;8.1314335508;
4.20064114624621E-10;8.1967580852;
3.22804661999435E-10;7.6657784524;
3.05475124637934E-10;8.5419200707;
3.37991433190594E-10;7.6561296702;
4.13831641247186E-10;7.7290027499;
3.22186624557498E-10;7.5339400848;
2.90510211782848E-10;7.7377552197;
2.52063102803975E-10;7.5431791882;
2.50936468788891E-10;7.7622523971;
3.7859691811832E-10;7.841894282;
3.76469041122175E-10;7.8443255199;
2.95693876897939E-10;7.4763474191;
2.49819178814286E-10;8.4263031714;
3.13380875261952E-10;7.6541843379;
3.02529832972232E-10;7.5515054034;
2.65085798569392E-10;7.6078029069;
2.69523372719689E-10;7.5332170622;
2.28200252482626E-10;6.9811558331;
2.15690193238984E-10;7.493429056;
2.64059966135348E-10;7.5937578722;
3.12194673622937E-10;7.5945147847;
2.80055506007667E-10;7.4437229052;
2.55773794808367E-10;8.3207262726;
2.93212546161447E-10;7.6982493238;
2.42130466093986E-10;7.5228648865;
2.47231114530178E-10;7.6586131467;
2.78633071667519E-10;7.5092071821;
2.17632875203933E-10;7.330768521;
2.13764925724612E-10;7.559230753;
2.2234205973788E-10;7.5560577372;
2.68763483103567E-10;7.5495806336;
2.72806158912142E-10;7.4547384896;
2.6402973218823E-10;8.1368594021;
2.81569647939712E-10;7.7303446776;
2.3997590689251E-10;7.5594007993;
2.80395951336455E-10;7.7166516323;
2.8347174823425E-10;7.6134104425;
2.38784150824033E-10;7.613831751;
2.69456593382312E-10;7.6877954073;
2.10273419677319E-10;7.6231340095;
2.58603660362335E-10;7.6350375715;
2.84935742812698E-10;7.5321062742;
2.72579793529655E-10;7.9688352785;
3.01603896117107E-10;8.3930167597;
3.64395404433226E-10;8.7542167578;
4.9798230806962E-10;8.3808950448;
6.04021415912773E-10;8.3314292733;
4.23837703960875E-10;8.421741474;
4.15407678764424E-10;9.0156417472;
3.97133494594831E-10;8.595088607;
5.50626048941328E-10;9.0089323676;
4.41384921192247E-10;8.5777045274;
3.72110932532119E-10;9.2105067735;
2.87960610493211E-10;8.3820135127;
2.36320171229501E-10;7.9771152341;
3.25210903421595E-10;8.3379244236;
4.25511460674754E-10;8.4386656804;
3.69720598637082E-10;8.229539892;
3.36681699143534E-10;8.7355450417;
2.3811097010633E-10;8.1900875628;
3.9149470729899E-10;8.4267005565;
4.29541400827602E-10;7.8994860817;
3.32170386498393E-10;8.991925262;
2.65637204032837E-10;8.3703129287;
1.81896773751043E-10;7.7704236403;
2.19041246465387E-10;8.3353795921;
3.20115292288866E-10;8.4493633659;
2.44072909937217E-10;8.1561062537;
2.60824656216025E-10;8.5359475701;
1.64548643451905E-10;8.1111724796;
2.26697422965546E-10;8.1129161947;
4.04442821750598E-10;7.9334259345;
2.66014916939791E-10;8.7794962982;
2.75654968190569E-10;8.4045480869;
6.47895003177682E-10;8.3807286754;
5.06715570625993E-10;8.6586612669;
4.08291452714205E-10;8.405372206;
6.14080103873201E-10;8.4322812642;
3.88956475032761E-10;8.4780786576;
3.84067717328656E-10;8.4024013286;
4.18350923252498E-10;9.617617135;
4.82587315201406E-10;8.9571943665;
4.0638454708543E-10;8.7824011035;
2.72941418947786E-10;8.4009961506;
2.73806658592703E-10;8.4883392237;
2.54237878851121E-10;8.3434239484;
3.03002561940859E-10;8.4094131067;
2.69213685658766E-10;8.3365198794;
2.031791164751E-10;8.4193256312;
2.55209029505078E-10;8.4256503823;
3.79294735832807E-10;9.3539831746;
4.07586207917388E-10;8.3872123669;
2.86821910603591E-10;8.0726677391;
2.70189783040411E-10;8.3391612416;
8.3998169797198E-11;8.3945572756;
1.36420518774136E-10;8.1837991398;
2.42920094209518E-10;8.3401998252;
9.67804765515479E-11;8.288639187;
1.16318341762587E-10;8.3196023647;
2.02921178061698E-10;8.4116596204;
3.24122731348754E-10;8.9089545273;
3.68605944945477E-10;8.0870488628;
2.17256754697598E-10;7.8891551892;
2.68572811137352E-10;8.3060288698;
5.7058184193118E-11;8.3029139931;
1.63404730477716E-10;8.1169565642;
2.30954900047463E-10;8.3036111874;
3.03539995481647E-11;8.3021803043;
1.20541999811544E-10;8.2822306371;
2.13865255548651E-10;8.3815375528;
2.45864963559835E-10;8.5340322539;
2.58923705652079E-10;8.0957632102;
1.87097755635364E-10;8.0949364461;
2.67764325185823E-10;8.2894626838;
5.26454326205282E-11;8.2595611778;
2.2302805152525E-10;8.1405639809;
2.28562475447207E-10;8.2853776482;
1.91064038377138E-10;8.3096999692;
1.28074523107018E-10;8.2858930702;
2.53121019000232E-10;8.3252120035;
2.26033126681063E-10;8.1801623637;
2.0727312544533E-10;8.2008785331;
2.1410486709006E-10;8.3884055391;
2.67656967355264E-10;8.286985896;
2.63736658771279E-10;8.2414052578;
2.72092885090558E-10;8.2116765316;
2.45181296693426E-10;8.2763752528;
3.19411630029022E-10;8.3127526575;
1.40609226489172E-10;8.3006748378;
2.85113031429223E-10;8.2852564701;
2.27669706418457E-10;8.0843908058;
1.8378331894146E-10;8.3319905467;
2.68511678124225E-10;8.467355436;
2.70521968328359E-10;8.282496039;
3.76415652783458E-10;8.2155704551;
2.96625301873211E-10;8.247232807;
2.78306763626865E-10;8.2078896703;
3.4357374722781E-10;8.2184370598;
2.12906080384058E-10;8.2340110504;
2.99598996296891E-10;8.2343846558;
2.57697168558888E-10;8.0571567431;
2.24800776522319E-10;8.3172555357;
2.98844122550841E-10;8.2962322406;
2.72707511813802E-10;8.2510655105;
4.20365440366884E-10;8.1989359968;
2.8435940801775E-10;8.244043264;
2.91363661813687E-10;8.1759176761;
3.03610623232003E-10;8.1708387274;
2.80446113301974E-10;8.189851087;
2.84004518214759E-10;8.2008204986;
2.83383684743093E-10;8.1695835916;
2.83966276249776E-10;8.2679074899;
3.01171456344089E-10;8.1983298309;
2.7360099486446E-10;8.223155396;
4.05701780652783E-10;8.1936786076;
2.76270752205225E-10;8.2298340738;
2.83210646512805E-10;8.1668409755;
2.5988485440147E-10;8.1673585218;
3.11551416492015E-10;8.1760023239;
2.66500390484539E-10;8.1867274337;
2.95764594489223E-10;8.2384482328;
3.04118533234883E-10;8.238346726;
2.84297821321576E-10;8.1525231775;
2.73335917054978E-10;8.2071911637;
2.92196448603756E-10;8.1913449591;
2.70578853187938E-10;8.2098558586;
2.76602073616577E-10;8.1674313717;
2.4650850566371E-10;8.180732707;
3.03777451012331E-10;8.1820909011;
2.59807933320868E-10;8.1922807055;
2.79679261215933E-10;8.2518130272;
3.01157577210506E-10;8.2110828382;
2.70186608331687E-10;8.1856309937;
2.72125396792893E-10;8.1882666918;
2.19516529083982E-10;8.188508449;
2.67442980113997E-10;8.1971913402;
2.71670835437731E-10;8.1704285983;
2.56019551310955E-10;8.1920180271;
2.81452395325414E-10;8.1854592262;
2.64686684277078E-10;8.1902604279;
2.67180257658541E-10;8.2501124165;
2.75016169448056E-10;8.1762368027;
2.63131001836742E-10;8.2021849018;
2.71502591512748E-10;8.1744514426;
2.07355483857274E-10;8.179022595;
2.67443385195052E-10;8.1858887285;
2.69205216348307E-10;8.1719272116;
2.69903070811472E-10;8.1783301635;
2.62026485544531E-10;8.1833789881;
2.72009004258219E-10;8.169437466;
2.61281466508882E-10;8.247389432;
2.61897991053682E-10;8.1570597076;
2.66055756152192E-10;8.200786357;
2.71331416679827E-10;8.165267197;
2.50112551723916E-10;8.1726033233;
2.70048393382533E-10;8.1801505555;
2.69781611845601E-10;8.1715298425;
2.77553522472174E-10;8.1702960698;
2.61885414049566E-10;8.1733328766;
2.75390799057336E-10;8.1593148629;
2.60936423920899E-10;8.2141563835;
2.60686005199829E-10;8.1522994343;
2.72873252904813E-10;8.1924675108;
2.71245829263366E-10;8.1606750742;
2.83807840188892E-10;8.1642809906;
2.72357696535188E-10;8.1689965611;
2.71057735379083E-10;8.1655970272;
2.79066521883251E-10;8.1617653737;
2.69996313139017E-10;8.1642169599;
2.75052244326427E-10;8.1564910117;
2.66475667677809E-10;8.165903262;
2.68259423871999E-10;8.1592782794;
2.75928926342063E-10;8.1832462764;
2.71203035555136E-10;8.1583790128;
2.99218810954805E-10;8.1569664967;
2.73042918925943E-10;8.1633812361;
2.71736886781192E-10;8.1589432202;
2.766481758613E-10;8.1569317579;
2.74489222809323E-10;8.1581839041;
2.72919892471499E-10;8.15873634;
2.73639304507487E-10;8.1414390816;
2.7405724326512E-10;8.1639715667;
2.7565281859804E-10;8.165377233;
2.71181638701021E-10;8.1572309821;
2.84796155837167E-10;8.1545004992;
2.72009570488264E-10;8.1565387009;
2.71901385444273E-10;8.1553977251;
2.7131922909287E-10;8.1558226935;
2.75648275870214E-10;8.1553125463;
2.70710868708918E-10;8.1596652054;
2.77219102014633E-10;8.1325633515;
2.76252903746948E-10;8.1620306049;
2.71889790004529E-10;8.155318726;
2.71292747904164E-10;8.1552816272;
2.76004920098969E-10;8.1543291076;
2.70829944802005E-10;8.1525031238;
2.71637200796157E-10;8.1538419244;
2.68654755708654E-10;8.1552681613;
2.74718279716479E-10;8.1539462448;
2.69931172457953E-10;8.1565804891;
2.76462377427754E-10;8.146681145;
2.7569508016372E-10;8.1567136836;
2.69455544134437E-10;8.1504618449;
2.71283192319842E-10;8.1538144346;
2.68886601233602E-10;8.1539192274;
2.70240131958876E-10;8.1504853353;
2.70823286494288E-10;8.1517956368;
2.68821362672097E-10;8.153025279;
2.71854554362776E-10;8.1525082789;
2.70083487367454E-10;8.1524787829;
2.75186296327548E-10;8.1576640127;
2.71485445223404E-10;8.1527791777;
2.69548675232928E-10;8.1481936059;
2.71254993775641E-10;8.1518925062;
2.6701623553133E-10;8.1529020073;
2.70099517573591E-10;8.1497919014;
2.70416329343353E-10;8.1507724929;
2.70107885953437E-10;8.1513261505;
2.69550309529056E-10;8.1513472278;
2.70509542462726E-10;8.1503939384;
2.70629690478042E-10;8.1597599183;
2.68780506879123E-10;8.1506143229;
2.70463623463433E-10;8.1474864558;
2.7124089450354E-10;8.1509315419;
2.70079350136392E-10;8.1519261758;
2.70103398169002E-10;8.1505768885;
2.70938097859803E-10;8.1513159508;
2.71826949782532E-10;8.1509525471;
2.69989109378443E-10;8.1508647981;
2.70943085957068E-10;8.1495306809;
2.68473912121272E-10;8.1561622519;
2.68929061795095E-10;8.1505824488;
2.71164294554185E-10;8.1479839719;
2.71180199235692E-10;8.1496868725;
2.71672528972083E-10;8.1491701576;
2.70510521493172E-10;8.1500768401;
2.71260230454433E-10;8.1498081857;
2.72559957277588E-10;8.1503372492;
2.70514962387062E-10;8.1487366632;
2.71380643046023E-10;8.1482411912;
2.68836762809717E-10;8.1508359904;
2.70746951868987E-10;8.1479944628;
2.71514630099561E-10;8.1482327299;
2.71144389777136E-10;8.1479117332;
2.72356070141876E-10;8.1471146504;
2.70731733945641E-10;8.1486786216;
2.71413433623939E-10;8.1475444105;
2.72151530801702E-10;8.1493051477;
2.71230974358451E-10;8.1470267906;
2.71567460990523E-10;8.1473722492;
2.71044341331988E-10;8.1466338537;
2.71940336771153E-10;8.1467002703;
2.71636891904192E-10;8.1482560972;
2.71026491238292E-10;8.1457748873;
2.7210683239049E-10;8.1459555898;
2.71034634438829E-10;8.146509084;
2.71300114538891E-10;8.1459381281;
2.71711711135681E-10;8.146423201;
2.71568091668885E-10;8.1457947452;
2.71585311397692E-10;8.1463226612;
2.72148130593124E-10;8.1445327853;
2.72143910267556E-10;8.1460405688;
2.71610668596942E-10;8.1470521066;
2.7096754196887E-10;8.1447064644;
2.71707430343592E-10;8.1452793467;
2.71180702844138E-10;8.1448294352;
2.71200279726993E-10;8.1450566834;
2.71334394122857E-10;8.1447861388;
2.71687930813834E-10;8.1451644964;
2.71219116405951E-10;8.1453243437;
2.72426015371942E-10;8.1441147113;
2.71995972285165E-10;8.1455024682;
2.71240594953594E-10;8.1453545583;
2.70973513994157E-10;8.1442523185;
2.70997337815691E-10;8.144514264;
2.71253737046793E-10;8.1439896108;
2.71140331219503E-10;8.1445875276;
2.71000537561557E-10;8.1440079619;
2.71270355419382E-10;8.144808999;
2.710282507132E-10;8.1443698745;
2.71368429676502E-10;8.144509695;
2.71749464383395E-10;8.1451285101;
2.7103894309987E-10;8.1444226406;
2.70981535419402E-10;8.1439063151;
2.70679640844809E-10;8.1437564905;
2.7129025414812E-10;8.1435696986;
2.71147917059063E-10;8.1438229357;
2.70977824582284E-10;8.1436099415;
2.71046408743669E-10;8.1445282838;
2.71155157378488E-10;8.143650367;
2.70741282481885E-10;8.1442879366;
2.71154122022725E-10;8.1446673226;
2.71077840703651E-10;8.1437380349;
2.71080853406876E-10;8.143682403;
2.70757915329724E-10;8.1432977561;
2.71272100617849E-10;8.1434155303;
2.71156941156577E-10;8.1433198205;
2.71055240496307E-10;8.143429168;
2.70989632464537E-10;8.1439374573;
2.71218610711131E-10;8.1432906133;
2.70659846147054E-10;8.1440929514;
2.70856860683246E-10;8.1440761112;
2.71132950805416E-10;8.1433384106;
2.71183015044418E-10;8.1432805026;
2.71249917933965E-10;8.1430641344;
2.71218856998055E-10;8.1432931745;
2.71190708436452E-10;8.1430521136;
2.71202971775584E-10;8.1432200288;
2.71107863211156E-10;8.1431429619;
2.71250337377453E-10;8.1431107364;
2.70807635886895E-10;8.1439799481;
2.70918531777284E-10;8.1433449067;
2.71243142940414E-10;8.1431325077;
2.71238987520931E-10;8.1428583028;
2.71441787072614E-10;8.1429379536;
2.71179950798359E-10;8.1430677478;
2.7120759207639E-10;8.1429182601;
2.71267762492687E-10;8.1429953869;
2.71242651470424E-10;8.1426823811;
2.71217547039872E-10;8.1429921812;
2.70885399643388E-10;8.1437851823;
2.70956989622175E-10;8.1429398864;
2.71283319809525E-10;8.1430234326;
2.71267330706259E-10;8.1425097178;
2.71341622633115E-10;8.1428668994;
2.71164342270285E-10;8.1427957276;
2.71223676818233E-10;8.1427264134;
2.71293049098765E-10;8.1426647506;
2.71310045600059E-10;8.1424520907;
2.71203006201724E-10;8.1426928935;
2.71136651416312E-10;8.1432024811;
2.71180452967364E-10;8.142720362;
2.71290534286391E-10;8.1427283259;
2.71281502298923E-10;8.1423354252;
2.71267816930585E-10;8.1426872092;
2.7115672770766E-10;8.1426097266;
2.71270602338193E-10;8.1425200997;
2.7128481682997E-10;8.1424565117;
2.71330762718328E-10;8.1423862345;
2.71196937040878E-10;8.1425270462;
2.71275391491127E-10;8.1425437641;
2.71315024595576E-10;8.1425245011;
2.71281966922153E-10;8.1425718078;
2.71288588095255E-10;8.142248279;
2.71241489384316E-10;8.1425233335;
2.71167450163387E-10;8.1422746672;
2.71297515656582E-10;8.1424127609;
2.71278709157564E-10;8.1422916929;
2.71299688336724E-10;8.1423308778;
2.7122341254307E-10;8.1424296859;
2.71348056675147E-10;8.142043825;
2.71370814972169E-10;8.1423456057;
2.71277359341883E-10;8.1424326184;
2.71244369378667E-10;8.1422282864;
2.71206063692176E-10;8.1423392761;
2.7117281139125E-10;8.1421071375;
2.71260469401529E-10;8.14232106;
2.71243526434466E-10;8.1421946073;
2.71195898454472E-10;8.1422782844;
2.71196945152223E-10;8.1423293406;
2.71215314009241E-10;8.1419315359;
2.71378172460171E-10;8.1422446722;
2.71180917611693E-10;8.1423026064;
2.71211109773819E-10;8.1421474969;
2.71194365878243E-10;8.1419220781;
2.7121092073101E-10;8.1418685837;
2.71231331297408E-10;8.1421146166;
2.7121963966381E-10;8.1420445773;
2.71157011814549E-10;8.142250974;
2.71185276350945E-10;8.1422139824;
2.71148942676287E-10;8.1418753914;
2.71268975736984E-10;8.1420255796;
2.71140865117395E-10;8.1419424534;
2.71194315286333E-10;8.1420671111;
2.71200983546666E-10;8.1416611225;
2.7122997540089E-10;8.1417493068;
2.7119861273242E-10;8.1419988477;
2.71201331184318E-10;8.1419369415;
2.71187925443285E-10;8.1419317704;
2.7119811592398E-10;8.1420488167;
2.71147390637845E-10;8.1418453816;
2.7120577003952E-10;8.1417625538;
2.71168386952165E-10;8.1417191299;
2.71191210379083E-10;8.1418091518;
2.71204292380878E-10;8.1415306447;
2.71221926390315E-10;8.1416663573;
2.7118407832649E-10;8.1416340972;
2.71191832744321E-10;8.1416994932;
2.71215210487617E-10;8.141685899;
2.71205019250044E-10;8.1419466656;
2.71193763996107E-10;8.1417914562;
2.71170511253372E-10;8.1415757623;
2.71195943969794E-10;8.1415892504;
2.71199091587203E-10;8.1414625339;
2.71205946797983E-10;8.1414654058;
2.71211537278682E-10;8.1415676018;
2.71190248876794E-10;8.1413878943;
2.71192328662311E-10;8.1414767317;
2.71225016052169E-10;8.1414536083;
2.71208010726889E-10;8.1415300708;
2.71227468281729E-10;8.1415457027;
2.71178482850531E-10;8.1414787713;
2.71216367028085E-10;8.1414699444;
2.71196534858492E-10;8.1412262005;
2.71201718988188E-10;8.1413916136;
2.71193836771726E-10;8.1414585249;
2.71193334151946E-10;8.1412647928;
2.71192022695683E-10;8.1413620487;
2.7122746829918E-10;8.1412930433;
2.71196965050743E-10;8.1412003771;
2.712408079799E-10;8.1413047364;
2.71182600036696E-10;8.1413700732;
2.71203189247175E-10;8.1414047807;
2.71195422094432E-10;8.1410946698;
2.71196489377319E-10;8.1413170267;
2.71187032759856E-10;8.1412547094;
2.71196660718937E-10;8.1411814588;
2.71195991605324E-10;8.1411436721;
2.71216118972587E-10;8.1411967663;
2.7119144221267E-10;8.1410355302;
2.71244322115212E-10;8.141115819;
2.71194919510613E-10;8.14128468;
2.71193077353176E-10;8.14130993;
2.71191846520397E-10;8.1409891692;
2.71191516361278E-10;8.1411624024;
2.71187504392544E-10;8.1410886671;
2.71197811897355E-10;8.1411254053;
2.71197941552601E-10;8.1409285204;
2.7118793722724E-10;8.1411353835;
2.71188680793633E-10;8.1409531068;
2.71207103293474E-10;8.140984007;
2.71199222039006E-10;8.14099924;
2.71186529097728E-10;8.1410355453;
2.71191043873056E-10;8.1408768538;
2.71189250701257E-10;8.1408611412;
2.71190644271063E-10;8.1409810391;
2.71198466850275E-10;8.141055729;
2.71198916526239E-10;8.1408209446;
2.71175511734354E-10;8.1409836942;
2.71193781681698E-10;8.1409052398;
2.71180277872033E-10;8.1408933747;
2.71200671203605E-10;8.1408212854;
2.71187976619431E-10;8.1408743888;
3.03416532581045E-10;8.1590172224;
2.23222289287469E-10;8.8298348249;
3.4423967307257E-10;8.0121986964;
2.33346164832611E-10;7.8572114422;
2.84950721984012E-10;8.1591703918;
3.56376267518436E-10;8.0158446915;
2.42583900919458E-10;8.3683000968;
2.47476748383602E-10;8.0855532643;
3.44467535595868E-10;7.821470659;
1.34264848747749E-10;7.9338896737;
2.87235123867271E-10;8.1642989776;
1.94572165803691E-10;8.9232733817;
1.17760818030048E-10;7.7579640385;
3.60198185537691E-10;8.0445729282;
1.88232459384404E-10;7.9684863843;
2.52650946899537E-10;7.634998374;
2.93292274690829E-10;8.0432101616;
2.10273371608829E-10;8.1028733441;
1.15235264334523E-10;7.6820030881;
2.08153192272916E-10;7.7588988303;
2.43459691815811E-10;8.1426776569;
3.56180093548694E-10;7.77785987;
7.78885517943843E-11;8.5562238364;
2.12133502085671E-10;8.2501435344;
1.69826196326764E-10;8.2111805693;
2.26272357257363E-10;8.6426692431;
2.77523611570725E-10;8.0916701175;
2.65739067184113E-10;8.1914326288;
2.34889984483276E-10;8.7278227425;
3.52187996620165E-10;8.1751363197;
2.39544561890985E-10;8.1281479605;
3.68642881824541E-10;7.773773512;
4.95561069527412E-10;8.0278189187;
1.93533715724263E-10;8.09280471;
3.60507035729762E-10;8.1695098875;
2.5716735670867E-10;8.2805333022;
2.68653320307535E-10;8.1558511164;
3.01375504126805E-10;8.1333156194;
3.74212205179354E-10;8.4052055879;
2.2750825954704E-10;8.324173413;
2.54266031203932E-10;8.1280130673;
3.1402229186149E-10;8.519800277;
2.92891629196164E-10;7.9789572465;
2.586934305848E-10;8.091345834;
4.20265447232818E-10;8.1060240989;
2.81897569703354E-10;7.9622916778;
2.68775482722371E-10;8.1584888421;
2.82689495227454E-10;8.1094818012;
4.12535704703416E-10;7.9743193577;
1.86745941551372E-10;7.959422239;
2.96244385144769E-10;8.156066661;
2.81128581938709E-10;8.6076623477;
1.85786518568593E-10;8.0930879567;
3.21336679129889E-10;8.1363742491;
